 offer_id | platform | communication_type 
    62709 | admins   | by_phone
    62710 | admins   | by_phone
    62711 | admins   | by_phone
    62712 | admins   | by_phone
    62713 | admins   | by_phone
    62714 | admins   | by_phone
    62715 | admins   | by_phone
    62716 | admins   | by_phone
    62717 | admins   | by_phone
    62718 | android  | by_phone
    62719 | admins   | by_phone
    62720 | admins   | by_phone
    62721 | android  | in_app
    62722 | admins   | by_phone
    62723 | admins   | by_phone
    62724 | admins   | by_phone
    62725 | ios      | in_app
    62726 | admins   | by_phone
    62727 | admins   | by_phone
    62728 | admins   | by_phone
    62729 | admins   | by_phone
    62730 | android  | by_phone
    62731 | admins   | by_phone
    62732 | android  | by_phone
    62733 | admins   | by_phone
    62734 | android  | by_phone
    62735 | android  | by_phone
    62736 | admins   | by_phone
    62737 | admins   | by_phone
    62738 | admins   | by_phone
    62739 | admins   | by_phone
    62740 | admins   | by_phone
    62741 | admins   | by_phone
    62742 | admins   | by_phone
    62743 | admins   | by_phone
    62744 | admins   | by_phone
    62745 | admins   | by_phone
    62746 | admins   | by_phone
    62747 | admins   | by_phone
    62748 | admins   | by_phone
    62749 | admins   | by_phone
    62750 | admins   | by_phone
    62751 | admins   | by_phone
    62752 | admins   | by_phone
    62753 | admins   | by_phone
    62754 | admins   | by_phone
    62755 | admins   | by_phone
    62756 | admins   | by_phone
    62757 | admins   | by_phone
    62758 | admins   | by_phone
    62759 | admins   | by_phone
    62760 | admins   | by_phone
    62761 | admins   | by_phone
    62762 | admins   | by_phone
    62763 | admins   | by_phone
    62764 | ios      | in_app
    62766 | admins   | by_phone
    62767 | android  | by_phone
    62768 | android  | by_phone
    62769 | admins   | by_phone
    62770 | admins   | by_phone
    62771 | admins   | by_phone
    62772 | android  | by_phone
    62773 | admins   | by_phone
    62774 | admins   | by_phone
    62775 | admins   | by_phone
    62776 | admins   | by_phone
    62777 | admins   | by_phone
    62778 | admins   | by_phone
    62779 | admins   | by_phone
    62780 | android  | in_app
    62781 | admins   | by_phone
    62782 | admins   | by_phone
    62783 | admins   | by_phone
    62784 | admins   | by_phone
    62785 | admins   | by_phone
    62786 | admins   | by_phone
    62787 | admins   | by_phone
    62788 | admins   | by_phone
    62789 | admins   | by_phone
    62790 | admins   | by_phone
    62791 | android  | in_app
    62792 | admins   | by_phone
    62793 | admins   | by_phone
    62794 | admins   | by_phone
    62795 | admins   | by_phone
    62796 | admins   | by_phone
    62797 | admins   | by_phone
    62798 | admins   | by_phone
    62799 | admins   | by_phone
    62800 | admins   | by_phone
    62801 | admins   | by_phone
    62802 | admins   | by_phone
    62803 | admins   | by_phone
    62804 | admins   | by_phone
    62805 | admins   | by_phone
    62806 | admins   | by_phone
    62807 | admins   | by_phone
    62808 | android  | by_phone
    62809 | admins   | by_phone
    62810 | android  | by_phone
    62811 | android  | by_phone
    62812 | admins   | by_phone
    62813 | admins   | by_phone
    62814 | android  | by_phone
    62815 | admins   | by_phone
    62816 | admins   | by_phone
    62817 | admins   | by_phone
    62818 | admins   | by_phone
    62819 | admins   | by_phone
    62820 | admins   | by_phone
    62821 | admins   | by_phone
    62822 | admins   | by_phone
    62823 | admins   | by_phone
    62824 | admins   | by_phone
    62825 | admins   | by_phone
    62826 | admins   | by_phone
    62827 | admins   | by_phone
    62828 | admins   | by_phone
    62829 | admins   | by_phone
    62830 | admins   | by_phone
    62831 | admins   | by_phone
    62832 | admins   | by_phone
    62833 | admins   | by_phone
    62834 | admins   | by_phone
    62835 | admins   | by_phone
    62836 | admins   | by_phone
    62837 | admins   | by_phone
    62838 | admins   | by_phone
    62839 | android  | in_app
    62840 | admins   | by_phone
    62841 | android  | by_phone
    62842 | admins   | by_phone
    62843 | admins   | by_phone
    62844 | android  | in_app
    62845 | android  | by_phone
    62846 | admins   | by_phone
    62847 | ios      | by_phone
    62848 | admins   | by_phone
    62849 | admins   | by_phone
    62850 | admins   | by_phone
    62851 | admins   | by_phone
    62852 | admins   | by_phone
    62853 | admins   | by_phone
    62854 | admins   | by_phone
    62855 | admins   | by_phone
    62856 | admins   | by_phone
    62857 | admins   | by_phone
    62858 | admins   | by_phone
    62859 | admins   | by_phone
    62860 | admins   | by_phone
    62861 | ios      | in_app
    62862 | admins   | by_phone
    62863 | admins   | by_phone
    62864 | admins   | by_phone
    62865 | admins   | by_phone
    62866 | android  | in_app
    62867 | android  | by_phone
    62868 | admins   | by_phone
    62869 | admins   | by_phone
    62870 | admins   | by_phone
    62871 | admins   | by_phone
    62872 | admins   | by_phone
    62873 | android  | by_phone
    62874 | admins   | by_phone
    62875 | admins   | by_phone
    62876 | admins   | by_phone
    62877 | admins   | by_phone
    62878 | admins   | by_phone
    62879 | android  | by_phone
    62880 | android  | by_phone
    62881 | admins   | by_phone
    62882 | ios      | in_app
    62883 | admins   | by_phone
    62884 | admins   | by_phone
    62885 | admins   | by_phone
    62886 | admins   | by_phone
    62887 | android  | by_phone
    62888 | admins   | by_phone
    62889 | android  | by_phone
    62890 | admins   | by_phone
    62891 | admins   | by_phone
    62892 | android  | by_phone
    62893 | admins   | by_phone
    62894 | android  | by_phone
    62895 | android  | by_phone
    62896 | android  | by_phone
    62897 | admins   | by_phone
    62898 | admins   | by_phone
    62899 | admins   | by_phone
    62900 | admins   | by_phone
    62901 | admins   | by_phone
    62902 | admins   | by_phone
    62903 | admins   | by_phone
    62904 | admins   | by_phone
    62905 | admins   | by_phone
    62906 | admins   | by_phone
    62907 | admins   | by_phone
    62908 | admins   | by_phone
    62909 | android  | by_phone
    62910 | admins   | by_phone
    62911 | admins   | by_phone
    62912 | admins   | by_phone
    62913 | admins   | by_phone
    62914 | android  | by_phone
    62915 | admins   | by_phone
    62916 | admins   | by_phone
    62917 | android  | by_phone
    62918 | admins   | by_phone
    62919 | android  | by_phone
    62920 | admins   | by_phone
    62921 | admins   | by_phone
    62922 | admins   | by_phone
    62923 | android  | by_phone
    62924 | admins   | by_phone
    62925 | admins   | by_phone
    62926 | admins   | by_phone
    62927 | web      | by_phone
    62928 | admins   | by_phone
    62929 | admins   | by_phone
    62930 | admins   | by_phone
    62931 | admins   | by_phone
    62932 | android  | in_app
    62933 | admins   | by_phone
    62934 | admins   | by_phone
    62935 | admins   | by_phone
    62936 | admins   | by_phone
    62937 | admins   | by_phone
    62938 | admins   | by_phone
    62939 | web      | by_phone
    62940 | admins   | by_phone
    62941 | admins   | by_phone
    62942 | admins   | by_phone
    62943 | admins   | by_phone
    62944 | admins   | by_phone
    62945 | android  | by_phone
    62946 | admins   | by_phone
    62947 | admins   | by_phone
    62948 | admins   | by_phone
    62949 | admins   | by_phone
    62950 | android  | in_app
    62951 | admins   | by_phone
    62952 | admins   | by_phone
    62953 | admins   | by_phone
    62954 | admins   | by_phone
    62955 | admins   | by_phone
    62956 | admins   | by_phone
    62957 | admins   | by_phone
    62958 | admins   | by_phone
    62959 | admins   | by_phone
    62960 | admins   | by_phone
    62961 | admins   | by_phone
    62962 | admins   | by_phone
    62963 | admins   | by_phone
    62964 | admins   | by_phone
    62965 | admins   | by_phone
    62966 | admins   | by_phone
    62967 | admins   | by_phone
    62968 | admins   | by_phone
    62969 | admins   | by_phone
    62970 | admins   | by_phone
    62971 | admins   | by_phone
    62972 | admins   | by_phone
    62973 | admins   | by_phone
    62974 | admins   | by_phone
    62975 | admins   | by_phone
    62976 | admins   | by_phone
    62977 | android  | by_phone
    62978 | admins   | by_phone
    62979 | admins   | by_phone
    62980 | android  | by_phone
    62981 | admins   | by_phone
    62982 | admins   | by_phone
    62983 | admins   | by_phone
    62984 | admins   | by_phone
    62985 | web      | by_phone
    62986 | admins   | by_phone
    62987 | admins   | by_phone
    62988 | admins   | by_phone
    62989 | admins   | by_phone
    62990 | admins   | by_phone
    62991 | admins   | by_phone
    62992 | admins   | by_phone
    62993 | admins   | by_phone
    62994 | admins   | by_phone
    62995 | admins   | by_phone
    62996 | android  | in_app
    62997 | android  | by_phone
    62998 | admins   | by_phone
    62999 | android  | by_phone
    63000 | admins   | by_phone
    63001 | admins   | by_phone
    63002 | admins   | by_phone
    63003 | admins   | by_phone
    63004 | android  | by_phone
    63005 | android  | by_phone
    63006 | admins   | by_phone
    63007 | admins   | by_phone
    63008 | admins   | by_phone
    63009 | admins   | by_phone
    63010 | admins   | by_phone
    63011 | admins   | by_phone
    63012 | admins   | by_phone
    63013 | admins   | by_phone
    63014 | admins   | by_phone
    63015 | admins   | by_phone
    63016 | admins   | by_phone
    63017 | admins   | by_phone
    63018 | admins   | by_phone
    63019 | admins   | by_phone
    63020 | admins   | by_phone
    63021 | admins   | by_phone
    63022 | admins   | by_phone
    63023 | admins   | by_phone
    63024 | admins   | by_phone
    63025 | admins   | by_phone
    63026 | admins   | by_phone
    63027 | admins   | by_phone
    63028 | admins   | by_phone
    63029 | admins   | by_phone
    63030 | admins   | by_phone
    63031 | admins   | by_phone
    63032 | admins   | by_phone
    63033 | admins   | by_phone
    63034 | admins   | by_phone
    63035 | admins   | by_phone
    63036 | admins   | by_phone
    63037 | admins   | by_phone
    63038 | admins   | by_phone
    63039 | admins   | by_phone
    63040 | admins   | by_phone
    63041 | admins   | by_phone
    63042 | admins   | by_phone
    63043 | admins   | by_phone
    63044 | admins   | by_phone
    63045 | admins   | by_phone
    63046 | admins   | by_phone
    63047 | admins   | by_phone
    63048 | admins   | by_phone
    63049 | admins   | by_phone
    63050 | admins   | by_phone
    63051 | admins   | by_phone
    63052 | admins   | by_phone
    63053 | admins   | by_phone
    63054 | admins   | by_phone
    63055 | admins   | by_phone
    63056 | admins   | by_phone
    63057 | admins   | by_phone
    63058 | admins   | by_phone
    63059 | admins   | by_phone
    63060 | admins   | by_phone
    63061 | admins   | by_phone
    63062 | admins   | by_phone
    63063 | admins   | by_phone
    63064 | android  | in_app
    63065 | admins   | by_phone
    63066 | admins   | by_phone
    63067 | admins   | by_phone
    63069 | admins   | by_phone
    63070 | admins   | by_phone
    63071 | admins   | by_phone
    63072 | ios      | in_app
    63073 | admins   | by_phone
    63074 | admins   | by_phone
    63075 | admins   | by_phone
    63076 | admins   | by_phone
    63077 | admins   | by_phone
    63078 | admins   | by_phone
    63079 | admins   | by_phone
    63080 | admins   | by_phone
    63081 | admins   | by_phone
    63082 | admins   | by_phone
    63083 | admins   | by_phone
    63084 | admins   | by_phone
    63085 | ios      | in_app
    63086 | admins   | by_phone
    63087 | admins   | by_phone
    63088 | admins   | by_phone
    63089 | admins   | by_phone
    63090 | admins   | by_phone
    63091 | admins   | by_phone
    63092 | admins   | by_phone
    63093 | admins   | by_phone
    63094 | admins   | by_phone
    63095 | android  | by_phone
    63096 | android  | by_phone
    63097 | android  | by_phone
    63098 | admins   | by_phone
    63099 | android  | by_phone
    63100 | admins   | by_phone
    63101 | admins   | by_phone
    63102 | admins   | by_phone
    63103 | admins   | by_phone
    63104 | admins   | by_phone
    63105 | admins   | by_phone
    63106 | admins   | by_phone
    63107 | admins   | by_phone
    63108 | admins   | by_phone
    63109 | admins   | by_phone
    63110 | admins   | by_phone
    63111 | admins   | by_phone
    63112 | admins   | by_phone
    63113 | admins   | by_phone
